sentiment,headline,url
0.9972840547561646,For ... Snow!,https://edition.cnn.com/2018/01/03/us/weather-southern-snow/index.html
-0.9994474053382874,Trump's ... Pakistan,https://edition.cnn.com/2018/01/04/opinions/trump-pakistan-danger-opinion-jawaid/index.html
-0.9982022643089294,Rep. ... settlement,https://edition.cnn.com/2018/01/03/politics/blake-farenthold-paying-back-funds/index.html
-0.996411681175232,Lettuce ... outbreak,https://edition.cnn.com/2018/01/04/health/e-coli-outbreak-leafy-greens-suspected-cdc/index.html
-0.9980247020721436,Utah ... Trump,https://edition.cnn.com/2018/01/03/politics/travis-luke-dominguez-trump-threat/index.html
0.9983997941017152,Check ... sun,https://edition.cnn.com/2018/01/04/world/international-space-station-sun-picture-trnd/index.html
0.9970074892044068,Trump's ... night',https://edition.cnn.com/2018/01/04/politics/donald-trump-steve-bannon-praise/index.html
0.9101279973983764,California ... says,https://edition.cnn.com/2018/01/04/us/california-immigration-customs-ice-homan/index.html
-0.999087929725647,Bannon: ... 'treasonous',https://edition.cnn.com/2018/01/03/politics/bannon-wolff-fire-and-fury/index.html
0.9969853758811952,Trump ... Korea,https://edition.cnn.com/2018/01/04/politics/trump-tweet-north-korea-talks/index.html
0.983914077281952,Winter ... Mars,https://edition.cnn.com/2018/01/03/us/cold-weather-arctic-outbreak/index.html
0.9977102279663086,10 ... far),https://edition.cnn.com/2018/01/03/politics/trump-book-best-lines/index.html
0.992101550102234,Zimbabwe ... woman,https://edition.cnn.com/2018/01/04/africa/zimbabwe-us-citizen-charges-dropped-intl/index.html
0.9982600212097168,Quickly ... 4,https://edition.cnn.com/2018/01/04/app-news-section/quickly-catch-up-january-4-trnd/index.html
0.9587170481681824,CNN ... 2018,https://edition.cnn.com/2018/01/04/cnn10/ten-content-fri/index.html
0.998361349105835,Nikki ... resolution,https://edition.cnn.com/2018/01/03/politics/nikki-haley-un-reception/index.html
-0.9961835741996764,Suspect ... away,https://edition.cnn.com/2018/01/03/us/kansas-police-shooting-swatting/index.html
0.9928109049797058,Who ... thing,https://edition.cnn.com/2018/01/02/us/logan-paul-profile-trnd/index.html
-0.999480128288269,Trump ... short,https://edition.cnn.com/2018/01/04/opinions/palestinian-aid-trump-tweet-shapiro-opinion/index.html
